"priority_score","review_bucket","queue_rank","lead_id","company_name","source_url","source_count","additional_source_urls","candidate_type","candidate_value","candidate_context","confidence_suggestion","save_recommendation"
"89","possible_key_person","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","3","https://www.qthotels.com/# | https://www.qthotels.com/about/","key_person_name","Training Transportation Travel","management: e/Social Real Estate Retail Sporting & Recreation Training Transportation Travel Management Company Wedding Event Name Function Type Function type Meeting Conference Wedding Dinner","Medium","Person name found near 'management' role. Verify person/company fit before saving to contacts."
"88","team_or_about_page","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","3","https://www.qthotels.com/# | https://www.qthotels.com/about/","team_link","https://www.qthotels.com/about/","About QT","Medium","Review linked page for contact/form/KP details."
"76","booking_form_candidate","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","6","https://www.qthotels.com/#","contact_form","https://www.qthotels.com/#","contact_form form method=post action=/#wpcf7-f59322-o2 Please select a hotel QT Gold Coast QT Sydney Please wait... Please select the treatments you would like to book. —Please choose an option— Please wait... Contact Name * Contact Phone Number * Email * Number of guests Number of guests 1 2 3 4 5 6 7 8 9 10 11 12 Date Time Time Any time 8am 9am 10am 11am 12pm 1pm 2pm 3pm 4pm 5pm 6pm 7pm Name(s) of guests * Postcode * Do you have any medical conditions? Your medical conditions Your comments Sig","High","Official page contains a form; save as company_contact_form_url only if it is a contact/enquiry form, not only a booking widget."
"76","booking_form_candidate","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://www.qthotels.com/about/","3","","contact_form","https://www.qthotels.com/about/#","contact_form form method=post action=/about/#wpcf7-f59322-o2 Please select a hotel QT Gold Coast QT Sydney Please wait... Please select the treatments you would like to book. —Please choose an option— Please wait... Contact Name * Contact Phone Number * Email * Number of guests Number of guests 1 2 3 4 5 6 7 8 9 10 11 12 Date Time Time Any time 8am 9am 10am 11am 12pm 1pm 2pm 3pm 4pm 5pm 6pm 7pm Name(s) of guests * Postcode * Do you have any medical conditions? Your medical conditions Your commen","High","Official page contains a form; save as company_contact_form_url only if it is a contact/enquiry form, not only a booking widget."
"72","company_contact_page","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","12","https://www.qthotels.com/#","contact_link","https://www.qthotels.com/#menu-booking-room","Make an Enquiry","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://www.qthotels.com/about/","6","","contact_link","https://www.qthotels.com/about/#menu-booking-room","Make an Enquiry","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","3","https://www.qthotels.com/# | https://www.qthotels.com/about/","contact_link","https://www.qthotels.com/cancel/","Cancel Booking","Medium","Review linked page for contact/form/KP details."
"72","company_contact_page","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","3","https://www.qthotels.com/# | https://www.qthotels.com/about/","contact_link","https://www.qthotels.com/contact/","Contact","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","2","https://www.qthotels.com/#","contact_link","https://www.qthotels.com/auckland/venues-events/","Book a venue","Medium","Review linked page for contact/form/KP details."
"72","events_or_functions_contact","41","AU-0302","Venues &amp; Events | QT Sydney | Sydney Venues &amp; Events","https://qthotels.com","2","https://www.qthotels.com/#","contact_link","https://www.qthotels.com/canberra/venues-events/","Book a venue","Medium","Review linked page for contact/form/KP details."
